Year,Region,UF,Grade,Mean_General,Mean_General_std,Public_Share,Network_Data_Coverage,Natural_Sciences,Humanities,Language,Math,Essay
2023,Southeast,MG,3EM,562.513038851504,89.62101989510137,0.8275509271946652,1.2822705336644333,510.8078179171942,536.0073975458594,527.4610012339949,566.874139420403,684.6589045588718
2023,South,SC,3EM,558.8060066011531,81.40277143121553,0.8063503957289374,1.320246081553158,512.6518626198083,538.6273882677378,531.4972294605685,565.5204402415259,656.7354005008192
2023,Southeast,SP,3EM,557.3616198911823,82.30793568841229,0.747777233820789,1.3157613128107095,507.3190012296472,537.1219509598666,534.270033964881,565.2476963275863,651.8486465145997
2023,South,RS,3EM,557.0794553596247,82.03888894991489,0.8296245733788395,1.2354528588294822,505.97551064519615,534.1221601451788,531.5862712347741,560.8687539176483,664.4632315736212
2023,Southeast,RJ,3EM,556.5186725486219,89.07645577198002,0.7085691579049113,1.311875678036547,506.2686873154238,534.5996755714829,526.9138011442207,556.1164673990584,672.4082449244121
2023,Southeast,ES,3EM,555.368056095489,86.87312561765896,0.8735575569940895,1.2875520927704294,505.0896510832383,529.2421251301631,521.9176011786117,555.7617588031382,679.5714803406414
2023,Center-West,DF,3EM,555.1824792654475,87.39376513005858,0.7409497485508081,1.2208942632170978,509.1127902028465,534.6796933127665,530.6989171801378,551.8452593748522,660.73584551931
2023,Northeast,RN,3EM,543.5477476752503,90.0069468241465,0.8179378476138618,1.2011118378024852,492.77932579081045,518.8419432980442,513.8857053207225,531.1793904410067,673.3158927403532
2023,South,PR,3EM,542.3054462292168,81.74693457018063,0.838350379913271,1.3330355939058918,502.18029154115163,526.7199539824742,524.4755042475826,547.7290055057308,620.9222057435621
2023,Center-West,GO,3EM,535.215104398831,89.76052238076385,0.8834759143365677,1.5567920269938103,491.2414174546442,511.63975980716316,507.9340683924577,527.506806768312,653.8892985631607
2023,Center-West,MS,3EM,531.9000158132179,84.93758712947181,0.862686901495212,1.3078218836970852,490.8191287041132,514.9412128017967,510.4718373071529,525.9419768556055,629.3657536253113
2023,Northeast,PE,3EM,531.863615894079,86.84267306885344,0.8669341549043491,1.3295926532789697,482.58293742490065,505.05553608155236,503.4967865176563,524.3321132800946,661.7235072209733
2023,Northeast,PB,3EM,530.0014630313219,90.13353375491027,0.849034225686208,1.384741719782583,480.77230705268727,504.09641048227263,500.3323015989438,511.757491684306,671.7045321237242
2023,Northeast,BA,3EM,528.5493468273474,87.97322148132884,0.8344089732528042,1.272712631224469,482.5958361199151,508.98174954037023,502.5847197880007,511.67561355045075,649.512877201716
2023,Northeast,SE,3EM,528.022411117595,91.38064116072084,0.830983615480921,1.2614845842202842,478.00577682575806,500.41694440828013,495.3989206060212,504.4828825813362,678.0512257089886
2023,Center-West,MT,3EM,526.5128089527963,86.73393454335476,0.8763395880642205,1.3890210835039567,486.4644181938618,508.2235549057491,503.75910821382007,515.8182179529645,634.439710032649
2023,North,RR,3EM,525.5969643352761,82.06175394502252,0.9082140634723086,1.4470959027465107,485.71464737793855,512.8979420411591,511.45258078052876,515.6667118950702,620.9815398469158
2023,Northeast,PI,3EM,518.8723277951551,94.01660754409892,0.8666487068965517,1.2975051339188186,471.99134417412495,491.861914277558,489.76129531568233,501.4077398210009,658.3833617337353
2023,North,RO,3EM,517.3652094265814,80.82191054320758,0.9463363572923936,1.473218875295569,476.4116180048662,496.3423585810163,492.41240302653006,501.71763990267635,637.6354477228333
2023,Northeast,AL,3EM,515.3219475708565,88.14665453519486,0.8588227297444263,1.5149830089589125,473.3542491152869,494.4506206896552,489.6176305792972,502.8656896465779,638.552157347338
2023,North,PA,3EM,514.7630538837785,85.56531045151348,0.8710163652024118,1.296009273769401,471.3020647662389,495.22756800485394,488.24710965735864,489.584676977538,645.0602150999291
2023,North,AP,3EM,512.0681462829737,83.29288694684949,0.9132297803963578,1.289810017271157,468.08713539032203,495.03779565567174,490.8902904830685,481.6115345699831,642.6044905008636
2023,North,TO,3EM,510.99630873558306,85.09509797576796,0.9241545893719807,1.4205650234473293,471.6645534793076,493.14855212355207,490.78733404710925,495.82765103748704,619.9130733157955
2023,North,AC,3EM,510.87212834458614,82.34531512336993,0.93856753265394,1.3749753305703571,466.50015952143565,495.81075734740017,496.2762737356646,491.71063447725464,616.2936648904678
2023,Northeast,CE,3EM,510.7314913549671,94.00177625859057,0.9267424145083427,1.409510750045277,467.5087409087072,487.9848438156605,488.6629560085837,501.2540031605487,635.9618121135287
2023,Northeast,MA,3EM,501.03273714186236,85.19373149601188,0.9251800245887243,1.3870828032374198,459.4924722185907,482.5481437934657,478.31158525921296,477.26917244084194,626.7482337655307
2023,North,AM,3EM,493.8447612126829,81.48808132564355,0.9452387303280875,1.7963584091998084,462.5041489604752,484.2253579978237,485.6929973083268,479.23616214240013,583.9425011978917
